"","sample_comparison","comm"
"103723","soil",0.312873386008865
"103724","soil",0.247831952206591
"103725","soil",0.462902293312777
"103726","soil",0.280882636346117
"103727","soil",0.375505877818462
"103728","soil",0.243784929658894
"103729","soil",0.432067835806514
"103730","soil",0.352476392368472
"103731","soil",0.365773752168048
"103732","soil",0.276450183079591
"103733","soil",0.299094237810754
"103734","soil",0.483908267488919
"103735","soil",0.254576989786086
"103736","soil",0.153015995374831
"103737","soil",0.468105608016959
"103738","soil",0.0977066872229717
"103739","soil",0.347562150703411
"103740","soil",0.598381190980921
"103741","soil",0.411061861630372
"103742","soil",0.358643283869724
"103743","soil",0.309789940258239
"103744","soil",0.391212179610715
"103745","soil",0.409712854114473
"103746","soil",0.394295625361341
"103747","soil",0.458566197725959
"103748","soil",0.373578724224321
"103749","soil",0.327423395644633
"103750","soil",0.401040662940836
"103751","soil",0.467527461938717
"103752","soil",0.217864713817691
"103753","soil",0.188090190788206
"103754","soil",0.358257853150896
"103755","soil",0.302852187319329
"103756","soil",0.439872807862787
"103757","soil",0.449123145114666
"103758","soil",0.414819811138948
"103759","soil",0.237425322798227
"103760","soil",0.568028521873193
"103761","soil",0.241568703025631
"103762","soil",0.280015417228753
"103763","soil",0.309789940258239
"103764","soil",0.476392368471767
"103765","soil",0.298419734052804
"103766","soil",0.369628059356331
"103767","soil",0.156581229523993
"103768","soil",0.383118134515321
"103769","soil",0.388610522258624
"103770","soil",0.182116014646367
"103771","soil",0.408556561957988
"103772","soil",0.396993640393139
"103773","soil",0.294565426864521
"103774","soil",0.33773366737329
"103775","soil",0.36933898631721
"103776","soil",0.248217382925419
"103777","soil",0.411254576989786
"103778","soil",0.340624397764502
"103779","soil",0.406051262285604
"103780","soil",0.438427442667181
"103781","soil",0.414723453459241
"103782","soil",0.500481788398535
"103783","soil",0.308248217382925
"103784","soil",0.303333975717865
"103785","soil",0.121217961071497
"103786","soil",0.379456542686452
"103787","soil",0.232800154172287
"103788","soil",0.419252264405473
"103789","soil",0.240123337830025
"103790","soil",0.446039699364039
"103791","soil",0.155521295047215
"103792","soil",0.276064752360763
"103793","soil",0.435633069955676
"103794","soil",0.375409520138755
"103795","soil",0.331374060512623
"103796","soil",0.394102910001927
"103797","soil",0.302852187319329
"103798","soil",0.451435729427635
"103799","soil",0.289458469840046
"103800","soil",0.21362497591058
"103801","soil",0.410098284833301
"103802","soil",0.403835035652341
"103803","soil",0.237232607438813
"103804","soil",0.240894199267682
"103805","soil",0.279051840431682
"103806","soil",0.447388706879938
"103807","soil",0.437752938909231
"103808","soil",0.131431875120447
"103809","soil",0.0766043553671227
"103810","soil",0.319714781268067
"103811","soil",0.428502601657352
"103812","soil",0.145018307959144
"103813","soil",0.296010792060127
"103814","soil",0.390344960493351
"103815","soil",0.347851223742532
"103816","soil",0.383985353632684
"103817","soil",0.392561187126614
"103818","soil",0.356427057236462
"103819","soil",0.434573135478898
"103820","soil",0.330025052996724
"103821","soil",0.342551551358643
"103822","soil",0.313451532087107
"103823","soil",0.378492965889381
"103824","soil",0.185199460396994
"103825","soil",0.27616111004047
"103826","soil",0.153112353054538
"103827","soil",0.406533050684139
"103828","soil",0.16130275582964
"103829","soil",0.339564463287724
"103830","soil",0.301310464444016
"103831","soil",0.294661784544228
"103832","soil",0.468298323376373
"103833","soil",0.255925997301985
"103834","soil",0.405473116207362
"103835","soil",0.479090383503565
"103836","soil",0.346984004625169
"103837","soil",0.426479090383504
"103838","soil",0.389477741375988
"103839","soil",0.246193871651571
"103840","soil",0.351609173251108
"103841","soil",0.273655810368086
"103842","soil",0.3038157641164
"103843","soil",0.294661784544228
"103844","soil",0.302948544999036
"103845","soil",0.255733281942571
"103846","soil",0.420408556561958
"103847","soil",0.238099826556177
"103848","soil",0.264694546155329
"103849","soil",0.484390055887454
"103850","soil",0.358257853150896
"103851","soil",0.38610522258624
"103852","soil",0.248891886683369
"103853","soil",0.398728078627867
"103854","soil",0.365677394488341
"103855","soil",0.367604548082482
"103856","soil",0.461456928117171
"103857","soil",0.419637695124301
"103858","soil",0.305357486991713
"103859","soil",0.455193678936211
"103860","soil",0.249951821160146
"103861","soil",0.410772788591251
"103862","soil",0.194257082289458
"103863","soil",0.423395644632877
"103864","soil",0.316053189439198
"103865","soil",0.332144921950279
"103866","soil",0.442474465214878
"103867","soil",0.378011177490846
"103868","soil",0.179417999614569
"103869","soil",0.313451532087107
"103870","soil",0.299672383888996
"103871","soil",0.293312777028329
"103872","soil",0.396993640393139
"103873","soil",0.37261514742725
"103874","soil",0.348333012141068
"103875","soil",0.394584698400463
"103876","soil",0.257275004817884
"103877","soil",0.350067450375795
"103878","soil",0.41771054153016
"103879","soil",0.343226055116593
"103880","soil",0.401522451339372
"103881","soil",0.216130275582964
"103882","soil",0.373096935825785
"103883","soil",0.329639622277896
"103884","soil",0.396511851994604
"103885","soil",0.279148198111389
"103886","soil",0.375409520138755
"103887","soil",0.165638851416458
"103888","soil",0.484004625168626
"103889","soil",0.244748506455965
"103890","soil",0.429177105415302
"103891","soil",0.419155906725766
"103892","soil",0.240797841587975
"103893","soil",0.42792445557911
"103894","soil",0.294372711505107
"103895","soil",0.495182116014646
"103896","soil",0.200231258431297
"103897","soil",0.418963191366352
"103898","soil",0.303044902678744
"103899","soil",0.423684717671998
"103900","soil",0.301310464444016
"103901","soil",0.304393910194642
"103902","soil",0.412218153786857
"103903","soil",0.48583542108306
"103904","soil",0.354981692040856
"103905","soil",0.32751975332434
"103906","soil",0.19849682019657
"103907","soil",0.20408556561958
"103908","soil",0.279437271150511
"103909","soil",0.462227789554828
"103910","soil",0.248988244363076
"103911","soil",0.173347465793024
"103912","soil",0.346984004625169
"103913","soil",0.250529967238389
"103914","soil",0.217093852380035
"103915","soil",0.330121410676431
"103916","soil",0.365677394488341
"103917","soil",0.426864521102332
"103918","soil",0.147523607631528
"103919","soil",0.209867026402004
"103920","soil",0.278570052033147
"103921","soil",0.15899017151667
"103922","soil",0.33705916361534
"103923","soil",0.226344189631914
"103924","soil",0.319232992869532
"103925","soil",0.197629601079206
"103926","soil",0.364424744652149
"103927","soil",0.228367700905762
"103928","soil",0.364906533050684
"103929","soil",0.306995567546734
"103930","soil",0.368086336481018
"103931","soil",0.409712854114473
"103932","soil",0.407207554442089
"103933","soil",0.230294854499904
"103934","soil",0.477259587589131
"103935","soil",0.369531701676624
"103936","soil",0.396704567354018
"103937","soil",0.225669685873964
"103938","soil",0.365677394488341
"103939","soil",0.442185392175756
"103940","soil",0.396608209674311
"103941","soil",0.364810175370977
"103942","soil",0.421275775679322
"103943","soil",0.0871073424551937
"103944","soil",0.408267488918867
"103945","soil",0.477837733667373
"103946","soil",0.396800925033725
"103947","soil",0.434573135478898
"103948","soil",0.39073039121218
"103949","soil",0.326267103488148
"103950","soil",0.429851609173251
"103951","soil",0.482173829254192
"103952","soil",0.399017151666988
"103953","soil",0.496242050491424
"103954","soil",0.402486028136443
"103955","soil",0.217190210059742
"103956","soil",0.415301599537483
"103957","soil",0.447292349200231
"103958","soil",0.258142223935248
"103959","soil",0.390248602813644
"103960","soil",0.208132588167277
"103961","soil",0.376854885334361
"103962","soil",0.457313547889767
"103963","soil",0.404316824050877
"103964","soil",0.173443823472731
"103965","soil",0.42002312584313
"103966","soil",0.272403160531894
"103967","soil",0.429658893813837
"103968","soil",0.423202929273463
"103969","soil",0.367122759683947
"103970","soil",0.301021391404895
"103971","soil",0.447195991520524
"103972","soil",0.333397571786471
"103973","soil",0.411543650028907
"103974","soil",0.345249566390441
"103975","soil",0.403642320292927
"103976","soil",0.36076315282328
"103977","soil",0.453170167662363
"103978","soil",0.320003854307188
"103979","soil",0.415590672576604
"103980","soil",0.152534206976296
"103981","soil",0.362112160339179
"103982","soil",0.41771054153016
"103983","soil",0.296685295818077
"103984","soil",0.135864328386972
"103985","soil",0.40585854692619
"103986","soil",0.479764887261515
"103987","soil",0.457698978608595
"103988","soil",0.347080362304876
"103989","soil",0.414627095779534
"103990","soil",0.326652534206976
"103991","soil",0.220755444208903
"103992","soil",0.355848911158219
"103993","soil",0.299190595490461
"103994","soil",0.410098284833301
"103995","soil",0.306031990749663
"103996","soil",0.230391212179611
"103997","soil",0.302755829639622
"103998","soil",0.395162844478705
"103999","soil",0.323858161495471
"104000","soil",0.31104259009443
"104001","soil",0.322798227018693
"104002","soil",0.350934669493159
"104003","soil",0.365099248410098
"104004","soil",0.459915205241858
"104005","soil",0.261803815764116
"104006","soil",0.445750626324918
"104007","soil",0.303719406436693
"104008","soil",0.535459626132203
"104009","soil",0.421275775679322
"104010","soil",0.36933898631721
"104011","soil",0.369628059356331
"104012","soil",0.27847369435344
"104013","soil",0.352090961649643
"104014","soil",0.307380998265562
"104015","soil",0.46906918481403
"104016","soil",0.294758142223935
"104017","soil",0.157448448641357
"104018","soil",0.11158219310079
"104019","soil",0.288591250722683
"104020","soil",0.26825978030449
"104021","soil",0.312198882250915
"104022","soil",0.467142031219888
"104023","soil",0.313644247446522
"104024","soil",0.177201772981307
"104025","soil",0.304008479475814
"104026","soil",0.343226055116593
"104027","soil",0.480824821738293
"104028","soil",0.0802659471959916
"104029","soil",0.209577953362883
"104030","soil",0.147909038350357
"104031","soil",0.200809404509539
"104032","soil",0.363846598573906
"104033","soil",0.368182694160725
"104034","soil",0.487569859317788
"104035","soil",0.321641934862208
"104036","soil",0.470225476970515
"104037","soil",0.287820389285026
"104038","soil",0.143958373482367
"104039","soil",0.410098284833301
"104040","soil",0.366448255925997
"104041","soil",0.38677972634419
"104042","soil",0.375216804779341
"104043","soil",0.333975717864714
"104044","soil",0.362497591058007
"104045","soil",0.445461553285797
"104046","soil",0.340142609365967
"104047","soil",0.415108884178069
"104048","soil",0.325014453651956
"104049","soil",0.247157448448641
"104050","soil",0.399402582385816
"104051","soil",0.442185392175756
"104052","soil",0.387936018500674
"104053","soil",0.324532665253421
"104054","soil",0.424648294469069
"104055","soil",0.291867411832723
"104056","soil",0.526112931200617
"104057","soil",0.375987666216998
"104058","soil",0.268356137984197
"104059","soil",0.465889381383696
"104060","soil",0.47697051455001
"104061","soil",0.408749277317402
"104062","soil",0.36538832144922
"104063","soil",0.351898246290229
"104064","soil",0.291867411832723
"104065","soil",0.283773366737329
"104066","soil",0.345153208710734
"104067","soil",0.359414145307381
"104068","soil",0.43910194642513
"104069","soil",0.471092696087878
"104070","soil",0.542590094430526
"104071","soil",0.406918481402968
"104072","soil",0.457988051647716
"104073","soil",0.491038735787242
"104074","soil",0.223068028521873
"104075","soil",0.211023318558489
"104076","soil",0.122374253227982
"104077","soil",0.377914819811139
"104078","soil",0.298805164771632
"104079","soil",0.400944305261129
"104080","soil",0.371555212950472
"104081","soil",0.367219117363654
"104082","soil",0.368568124879553
"104083","soil",0.31730583927539
"104084","soil",0.256600501059934
"104085","soil",0.260165735209096
"104086","soil",0.364906533050684
"104087","soil",0.27288494893043
"104088","soil",0.252360763152823
"104089","soil",0.291771054153016
"104090","soil",0.374349585661977
"104091","soil",0.347562150703411
"104092","soil",0.380227404124109
"104093","soil",0.245423010213914
"104094","soil",0.449990364232029
"104095","soil",0.286182308730006
"104096","soil",0.36538832144922
"104097","soil",0.317113123915976
"104098","soil",0.278955482751975
"104099","soil",0.276931971478127
"104100","soil",0.36403931393332
"104101","soil",0.358354210830603
"104102","soil",0.425804586625554
"104103","soil",0.234534592407015
"104104","soil",0.279437271150511
"104105","soil",0.248602813644247
"104106","soil",0.34264790903835
"104107","soil",0.357197918674118
"104108","soil",0.406822123723261
"104109","soil",0.397379071111968
"104110","soil",0.358643283869724
"104111","soil",0.2152630564656
"104112","soil",0.320582000385431
"104113","soil",0.352572750048179
"104114","soil",0.418963191366352
"104115","soil",0.181152437849297
"104116","soil",0.407400269801503
"104117","soil",0.247446521487763
"104118","soil",0.383407207554442
"104119","soil",0.164675274619387
"104120","soil",0.335132010021199
"104121","soil",0.261322027365581
